id,NAME,LMP,RT,Stress,T1,T2,dT,xAL,xB,xC,xCR,xCU,xFE,xMN,xMO,xNB,xNI,xSI,xTI,xV,xW,xY,xZR,Nb_C,T1_NP_FCC,T1_NP_L12,T1_NP_M23C6,T1_NP_M2B_CB,T1_NP_M3B2_D5A,T1_NP_NbC,T1_NP_NIAL_B2,T1_VPV_FCC,T1_VPV_FECR_B2,T1_VPV_L12,T1_VPV_LAVES_C14,T1_VPV_M23C6,T1_VPV_M2B_CB,T1_VPV_M3B2_D5A,T1_VPV_NbC,T1_VPV_NIAL_B2,T1_VPV_SIGMA,T2_NP_FCC,T2_NP_FECR_B2,T2_NP_L12,T2_NP_LAVES_C14,T2_NP_M23C6,T2_NP_M2B_CB,T2_NP_M3B2_D5A,T2_NP_NbC,T2_NP_NIAL_B2,T2_NP_SIGMA,T2_VPV_FCC,T2_VPV_FECR_B2,T2_VPV_L12,T2_VPV_LAVES_C14,T2_VPV_M23C6,T2_VPV_M2B_CB,T2_VPV_M3B2_D5A,T2_VPV_NbC,T2_VPV_NIAL_B2,T2_VPV_SIGMA,dFCC,dFECR_B2,dL12,dLAVES_C14,dM23C6,dM2B_CB,dM3B2_D5A,dNbC,dNIAL_B2,dSIGMA
117,OC-6,21974.55428,384,170,1204,700,504,7.06E-02,4.01E-04,4.29E-03,0.14655111,4.27E-03,0.50370237,1.95E-02,9.61E-04,1.37E-02,0.23176408,2.70E-03,5.66E-04,5.32E-04,4.42E-04,2.80E-12,7.48E-12,3.193,0.98213755,0,0,0,0,8.57E-03,0,0.98218836,0,0,0,0,0,0,8.13E-03,0,0,0.87965993,1.60E-02,5.90E-02,0,0,1.20E-03,0,9.24E-03,2.62E-02,0,0.87836564,1.61E-02,6.15E-02,0,0,1.16E-03,0,9.00E-03,2.55E-02,0,-0.103823,0.0160814,0.0614747,0,0,0.00116132,0,0.000870841,0.0254835,0
118,OC-6,23035.0914,329,100,1204,750,454,7.06E-02,4.01E-04,4.29E-03,0.14655111,4.27E-03,0.50370237,1.95E-02,9.61E-04,1.37E-02,0.23176408,2.70E-03,5.66E-04,5.32E-04,4.42E-04,2.00E-12,4.75E-12,3.193,0.98213755,0,0,0,0,8.57E-03,0,0.98218836,0,0,0,0,0,0,8.13E-03,0,0,0.91922823,0,6.81E-02,0,0,1.20E-03,0,9.27E-03,2.21E-03,0,0.9166301,0,7.11E-02,0,0,1.15E-03,0,9.01E-03,2.14E-03,0,-0.0655583,0,0.0710786,0,0,0.00115101,0,0.000879824,0.00213523,0
119,OC-8,22018.1407,7161,250,1204,650,554,6.04E-02,1.01E-04,4.33E-03,0.19919959,1.21E-03,0.40877416,1.39E-03,8.55E-04,1.91E-02,0.30037873,2.73E-03,5.71E-04,5.37E-04,4.17E-04,2.55E-12,7.15E-12,4.411,0.96516014,0,0,0,0,8.66E-03,0,0.96350654,0,0,0,0,0,0,8.31E-03,0,0,0.65255502,0,0.13653919,0,0,3.01E-04,0,9.14E-03,0,0.18503015,0.65042767,0,0.14057529,0,0,2.94E-04,0,8.87E-03,0,0.18374796,-0.313079,0,0.140575,0,0,0.000294428,0,0.000562978,0,0.183748
120,OC-8,22768.38729,2513,170,1204,700,504,6.04E-02,1.01E-04,4.33E-03,0.19919959,1.21E-03,0.40877416,1.39E-03,8.55E-04,1.91E-02,0.30037873,2.73E-03,5.71E-04,5.37E-04,4.17E-04,2.12E-12,6.00E-12,4.411,0.96516014,0,0,0,0,8.66E-03,0,0.96350654,0,0,0,0,0,0,8.31E-03,0,0,0.75056996,3.87E-02,0.1041936,0,0,2.96E-04,0,9.18E-03,0,7.55E-02,0.74810112,3.91E-02,0.10776852,0,0,2.89E-04,0,8.91E-03,0,7.48E-02,-0.215405,0.0390706,0.107769,0,0,0.000289033,0,0.000601233,0,0.0748345
121,OC-8,23465.59354,867,100,1204,750,454,6.04E-02,1.01E-04,4.33E-03,0.19919959,1.21E-03,0.40877416,1.39E-03,8.55E-04,1.91E-02,0.30037873,2.73E-03,5.71E-04,5.37E-04,4.17E-04,1.65E-12,4.11E-12,4.411,0.96516014,0,0,0,0,8.66E-03,0,0.96350654,0,0,0,0,0,0,8.31E-03,0,0,0.82189114,6.69E-02,7.45E-02,0,0,2.87E-04,0,9.21E-03,0,0,0.81942703,6.74E-02,7.74E-02,0,0,2.79E-04,0,8.94E-03,0,0,-0.14408,0.0674041,0.0774422,0,0,0.000279257,0,0.000637093,0,0
122,OC-9,22003.3158,6901,250,1204,650,554,6.06E-02,1.01E-04,5.94E-04,0.20042774,1.21E-03,0.41166486,1.40E-03,8.58E-04,1.85E-02,0.30036957,2.73E-03,5.73E-04,5.38E-04,4.18E-04,2.52E-12,4.85E-12,31.145,0.93093012,0,0,0,0,6.58E-04,0,0.9258745,0,0,0,0,0,0,6.26E-04,0,0,0.6345602,0,0.14096757,0,0,3.02E-04,0,1.25E-03,0,0.19504017,0.63253263,0,0.14520219,0,0,2.95E-04,0,1.19E-03,0,0.19350891,-0.293342,0,0.145202,0,0,0.000295191,0,0.000564908,0,0.193509
123,OC-9,22548.07706,1492,170,1204,700,504,6.06E-02,1.01E-04,5.94E-04,0.20042774,1.21E-03,0.41166486,1.40E-03,8.58E-04,1.85E-02,0.30036957,2.73E-03,5.73E-04,5.38E-04,4.18E-04,2.08E-12,3.94E-12,31.145,0.93093012,0,0,0,0,6.58E-04,0,0.9258745,0,0,0,0,0,0,6.26E-04,0,0,0.70402433,1.63E-03,0.11914416,0,0,2.98E-04,0,1.25E-03,0,0.14404998,0.70196354,1.64E-03,0.12331731,0,0,2.90E-04,0,1.20E-03,0,0.14269828,-0.223911,0.00164037,0.123317,0,0,0.000290495,0,0.000570606,0,0.142698
124,OC-9,23366.71074,694,100,1204,750,454,6.06E-02,1.01E-04,5.94E-04,0.20042774,1.21E-03,0.41166486,1.40E-03,8.58E-04,1.85E-02,0.30036957,2.73E-03,5.73E-04,5.38E-04,4.18E-04,1.61E-12,2.83E-12,31.145,0.93093012,0,0,0,0,6.58E-04,0,0.9258745,0,0,0,0,0,0,6.26E-04,0,0,0.80256387,7.76E-02,7.95E-02,0,0,2.88E-04,0,1.26E-03,0,0,0.79998214,7.81E-02,8.26E-02,0,0,2.81E-04,0,1.20E-03,0,0,-0.125892,0.0781382,0.0826087,0,0,0.000280629,0,0.000572307,0,0
125,OC-10,20950.3468,499,250,1204,650,554,5.05E-02,4.52E-04,4.88E-03,0.14663342,2.65E-02,0.58090409,6.91E-02,8.48E-04,5.72E-03,0.1102145,2.70E-03,5.67E-04,5.33E-04,4.43E-04,1.46E-12,8.54E-12,1.172,0.98761951,0,0,0,0,8.24E-03,0,0.98835975,0,0,0,0,0,0,7.66E-03,0,0,0.91729945,0,0,1.39E-03,0,1.36E-03,0,1.06E-02,2.16E-02,4.15E-02,0.91811007,0,0,1.61E-03,0,1.30E-03,0,1.03E-02,2.17E-02,4.06E-02,-0.0702497,0,0,0.00160779,0,0.00130385,0,0.00262224,0.021716,0.0405552
126,OC-10,21816.22062,264,170,1204,700,504,5.05E-02,4.52E-04,4.88E-03,0.14663342,2.65E-02,0.58090409,6.91E-02,8.48E-04,5.72E-03,0.1102145,2.70E-03,5.67E-04,5.33E-04,4.43E-04,1.25E-12,7.93E-12,1.172,0.98761951,0,0,0,0,8.24E-03,0,0.98835975,0,0,0,0,0,0,7.66E-03,0,0,0.98278499,0,0,7.00E-04,0,1.35E-03,0,1.06E-02,9.49E-04,0,0.98297583,0,0,8.16E-04,0,1.30E-03,0,1.02E-02,9.55E-04,0,-0.00538392,0,0,0.00081608,0,0.00129584,0,0.00257849,0.000955374,0
127,OC-10,23240.17692,522,100,1204,750,454,5.05E-02,4.52E-04,4.88E-03,0.14663342,2.65E-02,0.58090409,6.91E-02,8.48E-04,5.72E-03,0.1102145,2.70E-03,5.67E-04,5.33E-04,4.43E-04,1.12E-12,5.24E-12,1.172,0.98761951,0,0,0,0,8.24E-03,0,0.98835975,0,0,0,0,0,0,7.66E-03,0,0,0.98808818,0,0,0,0,1.35E-03,0,1.06E-02,0,0,0.9885065,0,0,0,0,1.29E-03,0,1.02E-02,0,0,0.00014675,0,0,0,0,0.00129003,0,0.00254138,0,0
128,OC-A,21365.59045,1406,250,1204,650,554,6.24E-02,5.09E-04,2.15E-03,0.14874255,4.50E-03,0.50295174,2.00E-02,1.15E-02,6.04E-03,0.2345001,2.74E-03,5.74E-04,5.40E-04,2.87E-03,1.15E-11,6.24E-12,2.809,0.99169473,0,0,0,0,3.31E-03,0,0.99183246,0,0,0,0,0,0,3.09E-03,0,0,0.8736075,0,0,3.74E-02,0,1.53E-03,0,4.58E-03,5.12E-02,2.05E-02,0.87138252,0,0,4.17E-02,0,1.48E-03,0,4.39E-03,4.99E-02,2.03E-02,-0.12045,0,0,0.0416699,0,0.00148053,0,0.00129974,0.0498713,0.020301
129,OC-A,23245.2545,528,100,1204,750,454,6.24E-02,5.09E-04,2.15E-03,0.14874255,4.50E-03,0.50295174,2.00E-02,1.15E-02,6.04E-03,0.2345001,2.74E-03,5.74E-04,5.40E-04,2.87E-03,2.51E-12,1.97E-12,2.809,0.99169473,0,0,0,0,3.31E-03,0,0.99183246,0,0,0,0,0,0,3.09E-03,0,0,0.95296395,0,6.86E-03,2.78E-02,0,0,1.26E-03,4.61E-03,6.54E-03,0,0.94999832,0,7.12E-03,3.10E-02,0,0,1.17E-03,4.41E-03,6.31E-03,0,-0.0418341,0,0.00711962,0.0309906,0,0,0.00117057,0.00132132,0.00630769,0
130,OC-B,21188.98664,905,250,1204,650,554,6.14E-02,5.06E-04,9.29E-03,0.14719975,4.39E-03,0.49956907,1.99E-02,1.14E-02,5.89E-03,0.23350861,2.92E-03,5.71E-04,5.37E-04,2.86E-03,7.40E-12,1.44E-11,0.634,0.98782917,0,0,0,7.50E-04,1.14E-02,0,0.98877608,0,0,0,0,0,6.82E-04,1.05E-02,0,0,0.89435059,0,0,3.03E-02,1.85E-02,1.52E-03,0,1.15E-02,4.38E-02,0,0.89424623,0,0,3.38E-02,1.66E-02,1.48E-03,0,1.11E-02,4.28E-02,0,-0.0945298,0,0,0.0337757,0.0165959,0.0014767,-0.000682142,0.000584201,0.0427795,0
131,OC-B,23696.21912,1457,100,1204,750,454,6.14E-02,5.06E-04,9.29E-03,0.14719975,4.39E-03,0.49956907,1.99E-02,1.14E-02,5.89E-03,0.23350861,2.92E-03,5.71E-04,5.37E-04,2.86E-03,3.22E-12,9.28E-12,0.634,0.98782917,0,0,0,7.50E-04,1.14E-02,0,0.98877608,0,0,0,0,0,6.82E-04,1.05E-02,0,0,0.94574852,0,0,1.49E-02,1.80E-02,0,1.26E-03,1.17E-02,8.47E-03,0,0.94702254,0,0,1.65E-02,1.60E-02,0,1.17E-03,1.11E-02,8.19E-03,0,-0.0417535,0,0,0.0164752,0.015988,0,0.00049202,0.00060428,0.00819403,0
132,OC-C,21165.73561,854,250,1204,650,554,8.32E-02,5.03E-04,2.22E-03,0.14674811,4.45E-03,0.48712152,1.98E-02,1.13E-02,5.80E-03,0.23212847,2.71E-03,5.68E-04,5.34E-04,2.84E-03,1.34E-11,6.79E-12,2.613,0.99135109,0,0,0,0,3.48E-03,0,0.991537,0,0,0,0,0,0,3.22E-03,0,0,0.78262903,0,0,3.86E-02,0,1.51E-03,0,4.73E-03,0.1252684,3.91E-02,0.78207154,0,0,4.31E-02,0,1.47E-03,0,4.56E-03,0.12213393,3.87E-02,-0.209465,0,0,0.0431455,0,0.00146575,0,0.00133996,0.122134,0.0386876
133,OC-C,23369.2641,698,100,1204,750,454,8.32E-02,5.03E-04,2.22E-03,0.14674811,4.45E-03,0.48712152,1.98E-02,1.13E-02,5.80E-03,0.23212847,2.71E-03,5.68E-04,5.34E-04,2.84E-03,2.78E-12,2.46E-12,2.613,0.99135109,0,0,0,0,3.48E-03,0,0.991537,0,0,0,0,0,0,3.22E-03,0,0,0.8737377,0,0,3.20E-02,0,0,1.25E-03,4.76E-03,8.82E-02,0,0.8731557,0,0,3.59E-02,0,0,1.16E-03,4.57E-03,8.52E-02,0,-0.118381,0,0,0.0359236,0,0,0.00115826,0.00135071,0.0851925,0
134,OC-D,21285.72064,1152,250,1204,650,554,8.24E-02,5.00E-04,9.41E-03,0.14533465,4.43E-03,0.48382358,1.97E-02,1.12E-02,5.88E-03,0.23069566,2.70E-03,5.65E-04,5.31E-04,2.82E-03,8.70E-12,1.51E-11,0.625,0.98758159,0,0,0,7.95E-04,1.16E-02,0,0.98866191,0,0,0,0,0,7.16E-04,1.06E-02,0,0,0.81474436,0,0,3.05E-02,1.91E-02,1.50E-03,0,1.15E-02,0.11853139,4.12E-03,0.81626243,0,0,3.40E-02,1.71E-02,1.46E-03,0,1.11E-02,0.11586717,4.09E-03,-0.172399,0,0,0.034046,0.0171252,0.00146207,-0.00071632,0.000528196,0.115867,0.00408717
135,OC-D,23755.50677,1665,100,1204,750,454,8.24E-02,5.00E-04,9.41E-03,0.14533465,4.43E-03,0.48382358,1.97E-02,1.12E-02,5.88E-03,0.23069566,2.70E-03,5.65E-04,5.31E-04,2.82E-03,2.78E-12,7.38E-12,0.625,0.98758159,0,0,0,7.95E-04,1.16E-02,0,0.98866191,0,0,0,0,0,7.16E-04,1.06E-02,0,0,0.86529523,0,0,1.66E-02,1.85E-02,0,1.25E-03,1.17E-02,8.66E-02,0,0.86873621,0,0,1.85E-02,1.65E-02,0,1.16E-03,1.12E-02,8.39E-02,0,-0.119926,0,0,0.0184796,0.0164928,0,0.000445877,0.000571143,0.0839362,0
136,OC-E,20988.62527,549,250,1204,650,554,8.20E-02,4.97E-04,9.34E-03,0.14469729,4.39E-03,0.4910002,1.96E-02,8.40E-04,1.46E-02,0.22893669,2.68E-03,5.61E-04,5.27E-04,4.09E-04,3.59E-12,1.34E-11,1.563,0.97596297,0,0,0,0,1.87E-02,0,0.97697382,0,0,0,0,0,0,1.76E-02,0,0,0.78902396,2.59E-02,0,0,0,1.49E-03,0,2.01E-02,0.11792238,2.90E-02,0.79206908,2.63E-02,0,0,0,1.45E-03,0,1.97E-02,0.11555872,2.88E-02,-0.184905,0.0262578,0,0,0,0.00145436,0,0.00213471,0.115559,0.0287718
137,OC-E,23276.91547,567,100,1204,750,454,8.20E-02,4.97E-04,9.34E-03,0.14469729,4.39E-03,0.4910002,1.96E-02,8.40E-04,1.46E-02,0.22893669,2.68E-03,5.61E-04,5.27E-04,4.09E-04,2.14E-12,6.66E-12,1.563,0.97596297,0,0,0,0,1.87E-02,0,0.97697382,0,0,0,0,0,0,1.76E-02,0,0,0.88435693,0,2.52E-02,0,0,1.48E-03,0,2.02E-02,6.87E-02,0,0.8856922,0,2.65E-02,0,0,1.43E-03,0,1.99E-02,6.66E-02,0,-0.0912816,0,0.0264611,0,0,0.00143355,0,0.0022443,0.0665568,0
138,OC-F,21028.22223,606,250,1204,650,554,8.41E-02,4.53E-04,9.10E-03,0.14625844,4.45E-03,0.47105341,1.97E-02,1.12E-02,1.48E-02,0.23218135,2.71E-03,5.68E-04,5.34E-04,2.87E-03,1.28E-11,1.72E-11,1.626,0.97487597,0,0,0,0,1.82E-02,0,0.97583677,0,0,0,0,0,0,1.71E-02,0,0,0.74445952,0,0,3.82E-02,0,1.36E-03,0,1.95E-02,0.13354238,5.00E-02,0.7444564,0,0,4.28E-02,0,1.32E-03,0,1.91E-02,0.13028985,4.95E-02,-0.23138,0,0,0.0427569,0,0.0013203,0,0.00201759,0.13029,0.0494999
139,OC-F,23277.69835,568,100,1204,750,454,8.41E-02,4.53E-04,9.10E-03,0.14625844,4.45E-03,0.47105341,1.97E-02,1.12E-02,1.48E-02,0.23218135,2.71E-03,5.68E-04,5.34E-04,2.87E-03,2.76E-12,4.44E-12,1.626,0.97487597,0,0,0,0,1.82E-02,0,0.97583677,0,0,0,0,0,0,1.71E-02,0,0,0.8471009,0,8.23E-04,3.57E-02,0,0,1.12E-03,1.96E-02,9.56E-02,0,0.84641107,0,8.57E-04,4.03E-02,0,0,1.04E-03,1.92E-02,9.23E-02,0,-0.129426,0,0.000857268,0.0402571,0,0,0.00104078,0.00207404,0.0922661,0
140,OC-G,21253.4902,1063,250,1204,650,554,6.21E-02,4.04E-04,9.09E-03,0.14530376,4.47E-03,0.54848734,1.99E-02,1.13E-02,5.93E-03,0.18649233,2.53E-03,5.70E-04,5.36E-04,2.88E-03,7.27E-12,1.45E-11,0.652,0.98805286,0,0,0,5.60E-04,1.14E-02,0,0.98898405,0,0,0,0,0,5.07E-04,1.05E-02,0,0,0.89483056,0,0,3.06E-02,1.68E-02,5.23E-04,5.73E-04,1.18E-02,4.48E-02,0,0.8947906,0,0,3.40E-02,1.50E-02,5.08E-04,5.33E-04,1.14E-02,4.38E-02,0,-0.0941935,0,0,0.0339816,0.0150013,0.000507511,2.62E-05,0.00087016,0.0438066,0
141,OC-G,23706.16955,1490,100,1204,750,454,6.21E-02,4.04E-04,9.09E-03,0.14530376,4.47E-03,0.54848734,1.99E-02,1.13E-02,5.93E-03,0.18649233,2.53E-03,5.70E-04,5.36E-04,2.88E-03,2.82E-12,8.53E-12,0.652,0.98805286,0,0,0,5.60E-04,1.14E-02,0,0.98898405,0,0,0,0,0,5.07E-04,1.05E-02,0,0,0.94733986,0,0,1.63E-02,1.61E-02,0,1.00E-03,1.20E-02,7.27E-03,0,0.94844323,0,0,1.79E-02,1.42E-02,0,9.34E-04,1.14E-02,7.03E-03,0,-0.0405408,0,0,0.0179204,0.0142485,0,0.000427514,0.000917017,0.00702739,0
142,OC-H,21073.8158,679,250,1204,650,554,6.18E-02,4.06E-04,9.03E-03,0.14422929,4.43E-03,0.55564952,1.97E-02,8.51E-04,1.48E-02,0.1847284,2.90E-03,5.66E-04,5.30E-04,4.17E-04,1.83E-12,7.51E-12,1.639,0.98099339,0,0,0,0,1.83E-02,0,0.98186726,0,0,0,0,0,0,1.74E-02,0,0,0.80957795,0.10985107,0,0,0,1.20E-03,0,1.94E-02,4.17E-02,0,0.81035581,0.11080614,0,0,0,1.17E-03,0,1.91E-02,4.08E-02,0,-0.171511,0.110806,0,0,0,0.00116867,0,0.00173656,0.0408191,0
143,OC-H,23114.06358,393,100,1204,750,454,6.18E-02,4.01E-04,9.02E-03,0.14421422,4.43E-03,0.55562841,1.97E-02,8.47E-04,1.48E-02,0.18472468,2.89E-03,5.66E-04,5.32E-04,4.13E-04,1.39E-12,4.87E-12,1.641,0.98099339,0,0,0,0,1.83E-02,0,0.98186726,0,0,0,0,0,0,1.74E-02,0,0,0.96376531,0,1.27E-02,2.85E-03,0,0,0,1.97E-02,0,0,0.96287845,0,1.34E-02,3.41E-03,0,0,0,1.93E-02,0,0,-0.0189888,0,0.01337,0.00340681,0,0,0,0.0019175,0,0
144,OC-I,21087.16915,702,250,1204,650,554,5.06E-02,5.51E-04,7.71E-03,0.14420377,2.59E-02,0.59939726,4.92E-02,8.47E-04,6.01E-03,0.11150986,2.51E-03,5.66E-04,5.32E-04,4.42E-04,1.38E-12,2.11E-11,0.78,0.98482382,0,0,0,0,1.10E-02,0,0.98580693,0,0,0,0,0,0,1.02E-02,0,0,0.7509339,0.21260242,0,0,7.93E-03,1.65E-03,0,1.27E-02,6.44E-03,0,0.75168107,0.21331525,0,0,6.97E-03,1.60E-03,0,1.20E-02,6.47E-03,0,-0.234126,0.213315,0,0,0.0069655,0.00159625,0,0.00187901,0.00646718,0
145,OC-I,23439.20316,817,100,1204,750,454,5.06E-02,5.51E-04,7.71E-03,0.14420377,2.59E-02,0.59939726,4.92E-02,8.47E-04,6.01E-03,0.11150986,2.51E-03,5.66E-04,5.32E-04,4.42E-04,1.12E-12,1.47E-11,0.78,0.98482382,0,0,0,0,1.10E-02,0,0.98580693,0,0,0,0,0,0,1.02E-02,0,0,0.90998801,6.84E-02,0,0,7.20E-03,1.65E-03,0,1.27E-02,0,0,0.91155078,6.86E-02,0,0,6.26E-03,1.58E-03,0,1.20E-02,0,0,-0.0742561,0.0686121,0,0,0.00625525,0.00158349,0,0.00183355,0,0
146,OC-J,21050.10412,640,250,1204,650,554,5.13E-02,4.50E-04,9.01E-03,0.14395646,2.60E-02,0.58057937,6.68E-02,8.46E-04,5.88E-03,0.11104217,2.50E-03,5.65E-04,5.31E-04,4.41E-04,1.17E-12,1.34E-11,0.653,0.98490453,0,0,0,0,1.13E-02,0,0.98600758,0,0,0,0,0,0,1.04E-02,0,0,0.94202204,0,0,0,1.48E-02,1.35E-03,0,1.24E-02,2.07E-02,2.96E-03,0.94431083,0,0,0,1.29E-02,1.30E-03,0,1.18E-02,2.09E-02,2.90E-03,-0.0416967,0,0,0,0.0129345,0.00130176,0,0.00137486,0.0209139,0.00289519
147,OC-J,23355.69221,677,100,1204,750,454,5.13E-02,4.50E-04,9.01E-03,0.14395646,2.60E-02,0.58057937,6.68E-02,8.46E-04,5.88E-03,0.11104217,2.50E-03,5.65E-04,5.31E-04,4.41E-04,1.11E-12,1.23E-11,0.653,0.98490453,0,0,0,0,1.13E-02,0,0.98600758,0,0,0,0,0,0,1.04E-02,0,0,0.97220637,0,0,0,1.40E-02,1.34E-03,0,1.25E-02,0,0,0.9749138,0,0,0,1.21E-02,1.29E-03,0,1.17E-02,0,0,-0.0110938,0,0,0,0.0120718,0.00128645,0,0.00131395,0,0
148,OC-K,20732.79335,290,250,1204,650,554,5.07E-02,4.52E-04,4.52E-03,0.14525295,2.60E-02,0.55280979,9.81E-02,8.48E-04,5.90E-03,0.11130587,2.70E-03,5.67E-04,5.33E-04,4.13E-04,1.60E-12,1.01E-11,1.305,0.98686997,0,0,0,0,7.84E-03,0,0.98769514,0,0,0,0,0,0,7.26E-03,0,0,0.88773134,0,0,3.30E-03,0,1.36E-03,0,9.80E-03,3.15E-02,6.57E-02,0.88900383,0,0,3.85E-03,0,1.30E-03,0,9.50E-03,3.17E-02,6.39E-02,-0.0986913,0,0,0.00385482,0,0.0012989,0,0.00223992,0.0316829,0.063945
149,OC-K,22862.31587,223,100,1204,750,454,5.07E-02,4.52E-04,4.52E-03,0.14525295,2.60E-02,0.55280979,9.81E-02,8.48E-04,5.90E-03,0.11130587,2.70E-03,5.67E-04,5.33E-04,4.13E-04,1.21E-12,5.97E-12,1.305,0.98686997,0,0,0,0,7.84E-03,0,0.98769514,0,0,0,0,0,0,7.26E-03,0,0,0.98907304,0,0,0,0,0,0,9.80E-03,0,0,0.98938883,0,0,0,0,0,0,9.44E-03,0,0,0.00169369,0,0,0,0,0,0,0.00217363,0,0
150,OC-L,20840.08399,379,250,1204,650,554,5.09E-02,4.50E-04,9.00E-03,0.14441681,2.60E-02,0.54887862,9.80E-02,8.45E-04,5.88E-03,0.11136472,2.69E-03,5.65E-04,5.31E-04,4.41E-04,1.16E-12,1.37E-11,0.653,0.9837894,0,0,0,0,1.13E-02,0,0.98505172,0,0,0,0,0,0,1.03E-02,0,0,0.90360782,0,0,0,1.47E-02,1.35E-03,0,1.24E-02,3.09E-02,3.65E-02,0.90680685,0,0,0,1.28E-02,1.30E-03,0,1.18E-02,3.12E-02,3.57E-02,-0.0782449,0,0,0,0.0127925,0.00129671,0,0.00141725,0.0311867,0.0356625
151,OC-L,23001.43874,305,100,1204,750,454,5.09E-02,4.50E-04,9.00E-03,0.14441681,2.60E-02,0.54887862,9.80E-02,8.45E-04,5.88E-03,0.11136472,2.69E-03,5.65E-04,5.31E-04,4.41E-04,1.14E-12,1.26E-11,0.653,0.9837894,0,0,0,0,1.13E-02,0,0.98505172,0,0,0,0,0,0,1.03E-02,0,0,0.97221567,0,0,0,1.40E-02,1.34E-03,0,1.25E-02,0,0,0.97505302,0,0,0,1.20E-02,1.28E-03,0,1.17E-02,0,0,-0.0099987,0,0,0,0.0120099,0.00127911,0,0.00132309,0,0
152,OC-N,21358.68892,1382,250,1204,650,554,6.12E-02,3.54E-04,6.74E-03,0.14586375,4.48E-03,0.55150177,1.99E-02,1.14E-02,5.95E-03,0.18628825,2.34E-03,5.71E-04,5.37E-04,2.86E-03,1.12E-11,1.94E-11,0.883,0.98962321,0,0,0,4.36E-04,9.94E-03,0,0.99037932,0,0,0,0,0,3.94E-04,9.23E-03,0,0,0.89054098,1.53E-02,0,3.41E-02,5.72E-03,1.06E-03,0,1.17E-02,4.16E-02,0,0.88887116,1.54E-02,0,3.78E-02,5.10E-03,1.03E-03,0,1.13E-02,4.05E-02,0,-0.101508,0.0153717,0,0.0378126,0.00510314,0.00102909,-0.000394316,0.00204284,0.0405431,0
153,OC-N,22519.6707,1395,170,1204,700,504,6.12E-02,3.54E-04,6.74E-03,0.14586375,4.48E-03,0.55150177,1.99E-02,1.14E-02,5.95E-03,0.18628825,2.34E-03,5.71E-04,5.37E-04,2.86E-03,3.41E-12,8.63E-12,0.883,0.98962321,0,0,0,4.36E-04,9.94E-03,0,0.99037932,0,0,0,0,0,3.94E-04,9.23E-03,0,0,0.93091798,0,0,2.73E-02,5.46E-03,0,8.83E-04,1.18E-02,2.36E-02,0,0.92994826,0,0,3.01E-02,4.85E-03,0,8.20E-04,1.13E-02,2.30E-02,0,-0.0604311,0,0,0.0301464,0.00485171,0,0.00042538,0.0020556,0.022952,0
154,OC-N,23757.90183,1674,100,1204,750,454,6.12E-02,3.54E-04,6.74E-03,0.14586375,4.48E-03,0.55150177,1.99E-02,1.14E-02,5.95E-03,0.18628825,2.34E-03,5.71E-04,5.37E-04,2.86E-03,2.97E-12,1.02E-11,0.883,0.98962321,0,0,0,4.36E-04,9.94E-03,0,0.99037932,0,0,0,0,0,3.94E-04,9.23E-03,0,0,0.95975376,0,0,1.88E-02,5.01E-03,0,8.80E-04,1.19E-02,3.65E-03,0,0.95924356,0,0,2.07E-02,4.43E-03,0,8.17E-04,1.13E-02,3.53E-03,0,-0.0311358,0,0,0.0206529,0.00442669,0,0.000422789,0.00210747,0.00352595,0
155,OC-O,21177.30173,879,250,1204,650,554,5.99E-02,4.02E-04,6.66E-03,0.14539398,4.45E-03,0.55778497,1.96E-02,1.12E-02,5.85E-03,0.18533927,2.32E-03,5.68E-04,5.34E-04,4.26E-12,6.20E-12,1.39E-11,0.878,0.98970676,0,0,0,5.35E-04,9.76E-03,0,0.99044476,0,0,0,0,0,4.84E-04,9.07E-03,0,0,0.906521,1.96E-02,0,2.18E-02,5.54E-03,0,1.00E-03,1.16E-02,3.40E-02,0,0.90584088,1.97E-02,0,2.42E-02,4.95E-03,0,9.37E-04,1.12E-02,3.32E-02,0,-0.0846039,0.0196948,0,0.0242037,0.00495179,0,0.000453016,0.00213051,0.03317,0
156,OC-O,22275.63019,783,170,1204,700,504,5.99E-02,4.02E-04,6.66E-03,0.14539398,4.45E-03,0.55778497,1.96E-02,1.12E-02,5.85E-03,0.18533927,2.32E-03,5.68E-04,5.34E-04,2.18E-12,2.92E-12,1.06E-11,0.878,0.98970676,0,0,0,5.35E-04,9.76E-03,0,0.99044476,0,0,0,0,0,4.84E-04,9.07E-03,0,0,0.95453385,0,0,1.26E-02,5.22E-03,0,1.00E-03,1.17E-02,1.49E-02,0,0.95472415,0,0,1.40E-02,4.64E-03,0,9.37E-04,1.12E-02,1.45E-02,0,-0.0357206,0,0,0.0139872,0.00464312,0,0.000452882,0.00217797,0.0144594,0
